466,(주)룩소티카코리아,영업 기획·관리·지원 사무원,상용직,월급,2100000,서울특별시 강남구 삼성로 566 삼성동 구구빌딩 8층 (삼성동),개인,서울동부지사,127.0544272,37.512162
467,콘센트릭스서비스코리아 유한회사,네일 아티스트(손톱 관리사),상용직,월급,1900000,서울특별시 강남구 테헤란로 509  (삼성동),중소,서울동부지사,127.0582386,37.5077819
468,콘센트릭스서비스코리아 유한회사,사무 보조원(일반사업체),상용직,연봉,30000000,서울특별시 강남구 테헤란로 509  (삼성동),중소,서울동부지사,127.0582386,37.5077819
469,콘센트릭스서비스코리아 유한회사,기타 기술 영업·중개 종사원,상용직,월급,2310500,서울특별시 강남구 테헤란로 509  (삼성동),중소,서울동부지사,127.0582386,37.5077819
470,쿠팡로지스틱스서비스유한회사,회계 사무원(일반 사업체),계약직,월급,2100000,서울특별시 강남구 테헤란로 332 (역삼동) 현정빌딩 9층,대기업,서울동부지사,127.0481921,37.5037746
471,바로고,환경 미화원,계약직,시급,10000,서울특별시 강남구 언주로134길 32   (논현동),개인,서울동부지사,127.0383133,37.5168808
472,에스케이쉴더스 주식회사,환경 미화원,계약직,월급,1061800,경기도 성남시 분당구 판교로227번길 23 (삼평동),대기업,경기동부지사,127.0989465,37.4044505
473,구성고등학교,사서,계약직,시급,9620,경기도 용인시 기흥구 연원로42번길 47 마북동,"공사,공공",경기동부지사,127.1156433,37.2992155
474,서원고등학교,사무 보조원(공공기관),계약직,시급,9620,경기도 용인시 수지구 상현로42번길 26-7 (상현동),중소,경기동부지사,127.0815813,37.3023027
475,(주)엔젤싹스,전자 부품·제품 생산기계 조작원,계약직,시급,9620,경기도 광주시 순암로 350 (중대동),중소,경기동부지사,127.2147395,37.4044975
476,더봄플러스주식회사,환경 미화원,계약직,시급,9620,서울특별시 금천구 디지털로9길 32 갑을그레이트밸리 216-1호 (가산동),중소,경기동부지사,126.8874869,37.4794816
477,서울교통공사,사무 보조원(공공기관),상용직,연봉,3200000,서울특별시 성동구 천호대로 346 (용답동) (용답동),"공사,공공",서울북부지사,127.0572444,37.5626811
478,팔팔요양병원,총무 및 일반 사무원,상용직,연봉,25000000,"서울특별시 도봉구 시루봉로 310 (도봉동, 화성빌딩 지하1층~지하8층 전체, 지하2층 일부)",중소,서울북부지사,127.0434819,37.6710214
479,오스템임플란트(주),"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",계약직,시급,10000,서울특별시 강서구 마곡중앙12로 3 (마곡동) 오스템임플란트,대기업,경기서부지사,126.8292166,37.5677214
480,(주)에이티앤에스코리아,환경 미화원,계약직,시급,10000,경기도 안산시 단원구 신원로 289 (목내동),중소,경기서부지사,126.7682042,37.3094331
481,의료법인남촌의료재단 시흥시화병원,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,시급,9620,경기도 시흥시 군자천로 381 총무팀 (정왕동),중소,경기서부지사,126.7369295,37.3499192
482,한국공학대학교 산학협력단,사무 보조원(공공기관),계약직,월급,911240,경기도 시흥시 산기대학로 237 (정왕동),"공사,공공",경기서부지사,126.7335061,37.3400342
483,사회복지법인 대명복지재단,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,"경상남도 진주시 문산읍 동부로 954-36 (상문리), 사회복지법인 대명복지재단",중소,경남지사,128.2045706,35.1698779
484,한국철도기술연구원,사무 보조원(공공기관),계약직,월급,2010580,경기도 의왕시 철도박물관로 176 한국철도기술연구원 (월암동),"공사,공공",경기서부지사,126.9520144,37.3122619
485,경제인문사회연구회,공공행정 사무원,계약직,시급,9620,세종특별자치시 시청대로 370 (반곡동)A동 813호,"공사,공공",대전지역본부,127.3047105,36.4948045
486,가람상사주식회사,세탁원(다림질원),계약직,시급,9620,대전광역시 서구 관저동로 158 (관저동),중소,대전지역본부,127.342613,36.306642
487,대전대성중학교,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9620,대전광역시 중구 목동로 23 (목동),"공사,공공",대전지역본부,127.4070199,36.3328292
488,(주)유클리드소프트,시스템 소프트웨어 개발자(프로그래머),상용직,시급,10000,대전광역시 서구 대덕대로317번길 20 선사엔조이빌딩 4층(458호) (월평동),중소,대전지역본부,127.3784296,36.3613939
489,와이이에스 씽크,생산·품질 사무원 및 관리원(화학·섬유·의료),상용직,시급,9620,대전광역시 유성구 테크노4로 17 (관평동)4층 제비406호,중소,대전지역본부,127.3950082,36.4324161
490,(주)휴먼티에스에스,사무 보조원(일반사업체),상용직,시급,9620,경기도 수원시 권선구 권광로 141 대보빌딩 8층 (권선동),대기업,경기지역본부,127.0310058,37.2603876
491,희망누리사회적협동조합,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",시간제,시급,9620,경기도 평택시 오성면 원숙성2길 2 1층,"협회,단체",경기지역본부,126.9820942,37.0080649
492,디비손해보험주식회사,환경 미화원,계약직,월급,770000,서울특별시 강남구 테헤란로 432  (대치동),중소,충북지사,127.0547454,37.5058325
493,(주)바이오톡스텍,조경 식재원,계약직,시급,9620,충청북도 청주시 청원구 오창읍 연구단지로 53 (주)바이오톡스텍,중소,충북지사,127.4278096,36.722615
494,(주)원익머트리얼즈,환경·청소 관리자,상용직,연봉,2870000,충청북도 청주시 청원구 오창읍 양청3길 30 원익머트리얼즈,대기업,충북지사,127.429045,36.7261043
495,충북곰두리체육관,환경 미화원,상용직,월급,2010600,충청북도 청주시 청원구 토성로 21 충청북도곰두리체육관 (사천동),중소,충북지사,127.4648822,36.6693164
497,자이씨앤에이 주식회사,건설·채굴 단순 종사원,계약직,일급,116000,서울특별시 강서구 마곡중앙로 150  (마곡동),중소,충북지사,126.8285136,37.5670196
498,전라북도순창교육지원청,단체 급식 보조원,상용직,월급,959000,전라북도 순창군 순창읍 장류로 383 행정지원과,중소,전북지사,127.1441895,35.3765952
499,다정다감협동조합,식품 분야 단순 종사원,상용직,시급,9620,전라북도 완주군 삼례읍 하리로 177-10 다정다감협동조합,중소,전북지사,127.095237,35.9001042
500,(주)조선호탤앤리조트 그랜드조선 부산,"호텔·콘도·숙박시설 청소원(룸메이드,하우스키퍼)",계약직,시급,9620,부산광역시 해운대구 해운대해변로 292 (중동),대기업,부산지역본부,129.1631314,35.160102
501,(주)세명기업,고무 사출성형기 조작원,계약직,시급,9620,경상북도 경산시 진량읍 공단4로 20 (주)세명기업,중소,대구지역본부,128.8218978,35.8618963
502,(주)신풍쇼핑백,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,대구광역시 달성군 현풍면 현풍서로 74 (주)신풍쇼핑백,중소,대구지역본부,128.4311083,35.6946313
503,(주)천우굿프랜즈,금속기계부품 조립원,상용직,시급,9620,인천광역시 남동구 호구포로 50 엘아이지식산업센터 225호,중소,인천지사,126.7007817,37.3891176
504,더봄플러스주식회사,환경 미화원,계약직,월급,800000,서울특별시 금천구 디지털로9길 32 갑을그레이트밸리 216-1호 (가산동),중소,인천지사,126.8874869,37.4794816
505,(사)장애인생산품판매지원협회제석근로사업장,김치·밑반찬 제조 종사원,상용직,시급,9620,광주광역시 남구 송암로24번나길 30 제석근로사업장,중소,광주지역본부,126.88028,35.1116377
506,한국교통안전공단,사무 보조원(공공기관),계약직,시급,9620,서울특별시 마포구 월드컵로 220 한국교통안전공단 서울본부 3층 (성산동),대기업,광주지역본부,126.9006165,37.5672752
507,주식회사 늘조은,시설 요양보호사(노인요양사),상용직,시급,9620,울산광역시 울주군 온양읍 망양3길 11-24 .,개인,울산지사,129.2947883,35.4545626
508,크리스찬디올꾸띄르코리아,주입·포장·상표부착기 등 기타 기계 조작원,계약직,월급,1200000,서울특별시 중구 을지로5길 19 페럼타워 26층 (수하동),중소,서울지역본부,126.9841421,37.567011
509,한화손해사정 주식회사,사무 보조원(일반사업체),계약직,연봉,26200000,서울특별시 마포구 마포대로 155 (공덕동) 16층 ,대기업,서울지역본부,126.9536323,37.5483468
510,디비손해보험주식회사,환경 미화원,시간제,시급,9620,서울특별시 강남구 테헤란로 432  (대치동),중소,서울남부지사,127.0547454,37.5058325
511,대한약품공업(주),환경 미화원,계약직,월급,1450000,서울특별시 영등포구 선유로45길 3 (양평동4가),중소,서울남부지사,126.8956018,37.5340295
512,문창중학교,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,12030,서울특별시 동작구 여의대방로22나길 40 (신대방동),"협회,단체",서울남부지사,126.9223655,37.495809
513,서울매봉초등학교,환경 미화원,계약직,시급,12030,서울특별시 구로구 고척로21길 55 (개봉동),"공사,공공",서울남부지사,126.8444918,37.5044872
514,구일고등학교,환경 미화원,계약직,시급,12030,서울특별시 구로구 구일로 90-51 (구로동),"공사,공공",서울남부지사,126.8739586,37.4942681
515,부산가톨릭대학교,건물 보수원 및 영선원(아파트 기계·전기 시설관리 제외),계약직,연봉,24132000,부산광역시 금정구 오륜대로 57 (부곡동),"공사,공공",부산지역본부,129.0975492,35.244704
516,부경대학교,환경 미화원,상용직,연봉,27000000,"부산광역시 남구 용소로 45 (대연동), 부경대학교","공사,공공",부산지역본부,129.1059875,35.1335487
517,주식회사 미래기술,자동차 부분품 조립·검사원,상용직,시급,9620,"경기도 부천시 석천로 397 (삼정동) 103동 402, 403호",중소,경기서부지사,126.767125,37.522575
518,(주)현테크,자동차 부분품 조립·검사원,상용직,시급,9620,충청남도 아산시 둔포면 아산밸리서로 70-11 (주)현테크,중소,충남지사,127.0604208,36.9318674
519,주식회사 행복누리 여수지점,음료 조리사(바리스타 포함),상용직,월급,2100000,"전라남도 여수시 소호5길 32 (소호동, 엘지석유화학소호사택)",대기업,전남지사,127.6493655,34.745558
520,(주)인텍,주방 보조원(일반 음식점),상용직,시급,9620,대구광역시 북구 학남로 13 (학정동),중소,경북지사,128.5665074,35.9486756
521,이노위드(주),음료 조리사(바리스타 포함),상용직,시급,9620,광주광역시 광산구 하남산단5번로 26 (장덕동),대기업,경북지사,126.797388,35.195693
522,삼성생명보험주식회사 경북북부지역단,사무 보조원(일반사업체),계약직,월급,1174000,경상북도 안동시 영가로 14 (운흥동),대기업,경북지사,128.7335957,36.5642776
523,해피위드 주식회사,환경 미화원,상용직,시급,9620,경상북도 구미시 1공단로4길 141-11 (공단동) 해피위드,대기업,경북지사,128.3725093,36.0917557
524,찰떡궁합,기타 식품가공 종사원,상용직,시급,9620,경기도 남양주시 별내면 송산로679번길 32 찰떡궁합,중소,경기북부지사,127.1224883,37.6968447
525,굿윌스토어 밀알탄현점,매장 정리원(매장 보조원),상용직,시급,9620,경기도 고양시 일산서구 경의로 858-1 1층 (덕이동),중소,경기북부지사,126.7602363,37.6941822
526,씨제이프레시웨이주식회사,주방 보조원(일반 음식점),상용직,시급,9620,경기도 용인시 기흥구 기곡로 32  (하갈동),중소,경기북부지사,127.0971075,37.2495788
527,더마음사랑사회적협동조합,사무 보조원(일반사업체),상용직,시급,9620,경기도 남양주시 퇴계원읍 퇴계원로6번길 13 301호,"협회,단체",경기북부지사,127.1420497,37.648159
528,(주)조선호텔앤리조트,숙박시설서비스원,계약직,월급,1000480,"서울특별시 중구 소공로 106 (소공동,웨스턴 조선 호텔)",대기업,서울동부지사,126.9800463,37.5644687
529,비알코리아(주),"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,1570340,충청북도 음성군 삼성면 금일로 955-25 .,대기업,서울동부지사,127.4912006,37.0165294
530,(주)엔씨에프,환경 미화원,계약직,월급,1200000,서울특별시 강남구 영동대로 320 (주) 엔씨에프 (대치동),중소,서울동부지사,127.0668519,37.5032745
531,허스트중앙(유),네일 아티스트(손톱 관리사),계약직,월급,1900000,서울특별시 강남구 도산대로 156 (논현동),중소,서울동부지사,127.025678,37.5182169
532,성은학교,사무 보조원(공공기관),계약직,시급,9620,경기도 성남시 분당구 돌마로 866 (야탑동),"공사,공공",경기동부지사,127.1445706,37.4093083
533,에이치모터스주식회사,환경 미화원,계약직,월급,900000,경기도 수원시 영통구 매영로 171  (원천동),중소,서울북부지사,127.0610241,37.2658251
534,서울새솔초등학교,환경 미화원,계약직,월급,1200000,서울특별시 중랑구 신내역로1길 164 (신내동),"공사,공공",서울북부지사,127.1112258,37.617936
535,대전신일여자고등학교,학교행정 사무원(교무),계약직,시급,9620,대전광역시 중구 부사로 48 (부사동) 대전신일여자고등학교,중소,대전지역본부,127.4342778,36.3082876
536,(주)인텍,주방 보조원(일반 음식점),상용직,시급,9620,대구광역시 북구 학남로 13 (학정동),중소,경북지사,128.5665074,35.9486756
537,조은금강병원,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",상용직,시급,9620,경상남도 김해시 김해대로 1814-37 조은금강병원 (삼계동),중소,경남지사,128.8615328,35.2623214
538,현대건설(주),환경 미화원,계약직,월급,1050000,서울특별시 종로구 율곡로 75  (계동),중소,경남지사,126.987517,37.578014
539,라이트팹(구 세전사),고무제품 조립원 및 검사원,상용직,월급,2010580,경기도 안양시 만안구 덕천로34번길 33 (안양동),중소,경기서부지사,126.9378299,37.384505
540,하얀기업,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",시간제,시급,9620,경상남도 창원시 마산회원구 내서읍 중리공단로5길 28-1 하얀기업,중소,경남지사,128.5153263,35.2487714
541,경남크린산업,세탁원(다림질원),상용직,시급,9620,경상남도 김해시 진영읍 본산2로79번길 21 본산리 315-7,중소,경남지사,128.7546581,35.3139442
542,주식회사 제주참농,식품 분야 단순 종사원,상용직,시급,9620,제주특별자치도 제주시 애월읍 광령평화4길 14 (광령리),중소,제주지사,126.4347153,33.4445467
543,한국전력공사 대전세종충남본부,사무 보조원(공공기관),계약직,시급,9620,대전광역시 동구 송촌남로11번길 170 (용전동),"공사,공공",대전지역본부,127.4353648,36.3584661
544,한국동그라미파트너스,세차원 및 운송장비 청소원,상용직,연봉,30000000,대전광역시 대덕구 대덕대로1447번길 40 한국타이어앤테크놀로지 대전공장 한국동그라미파트너스 (목상동),중소,대전지역본부,127.4152166,36.451822
545,주식회사 엘림,세탁원(다림질원),상용직,시급,9620,충청북도 음성군 감곡면 상우길 274 감곡세탁공장,중소,충북지사,127.6861731,37.1210069
546,주식회사 잡인잡,자동차 부분품 조립·검사원,상용직,시급,9620,충청북도 청주시 흥덕구 월명로 42 (봉명동),중소,충북지사,127.4537707,36.6383102
547,한국농수산대학,환경·청소 관리자,상용직,시급,9620,전라북도 전주시 덕진구 콩쥐팥쥐로 1515 국립한국농수산대학교,중소,전북지사,127.0664838,35.8271275
548,전라북도익산교육지원청,임상심리사(심리치료사),상용직,시급,9620,전라북도 익산시 중앙로 127 (마동),"공사,공공",전북지사,126.9610173,35.9381425
549,전주초포초등학교,환경 미화원,상용직,시급,9620,"전라북도 전주시 덕진구 초포로 171 (호성동2가), 2가 835","공사,공공",전북지사,127.1398019,35.8771519
550,한국부동산원,사무 보조원(공공기관),계약직,시급,9620,대구광역시 동구 이노밸리로 291 1층,중소,부산지역본부,128.7289886,35.8786286
551,법무법인(유한)대륜,사무 보조원(일반사업체),계약직,시급,9620,부산광역시 해운대구 센텀중앙로 66 센텀T타워 1105~1106호,중소,부산지역본부,129.1284129,35.1740106
552,(주)엠제이텍스타일,배송·납품 운전원(납품영업 포함),계약직,시급,9620,부산광역시 부산진구 신암로83번길 32 (범천동)엠제이텍스타일,중소,부산지역본부,129.0519783,35.1480013
553,MS재건병원,주차 관리·안내원,상용직,시급,9620,대구광역시 중구 동덕로 194 (동인동1가),중소,대구지역본부,128.6048872,35.8718541
554,(주)크라운제과,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,서울특별시 용산구 한강대로72길 3 3  (남영동),대기업,대구지역본부,126.9736395,37.540719
555,대영기사반점,주방 보조원(일반 음식점),상용직,시급,9620,대구광역시 남구 중앙대로 239 (대명동),개인,대구지역본부,128.590177,35.8548112
556,(주)아워홈삼우기업대구점,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,시급,9620,대구광역시 달성군 논공읍 논공중앙로 428 1층,대기업,대구지역본부,128.4758775,35.7433572
557,의료법인 금성의료재단 상그릴라요양병원,단체 급식 보조원,상용직,연봉,31000000,"광주광역시 광산구 월계로 217 2층 (쌍암동,쌍암동 첨단프라자)",개인,광주지역본부,126.8493253,35.2136804
558,사회적협동조합 상생,음료 조리사(바리스타 포함),상용직,시급,9620,"광주광역시 북구 우치로 118 3,4층 사회적협동조합상생",중소,광주지역본부,126.9123901,35.1778826
559,봉선한방병원,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9620,"광주광역시 남구 봉선2로 85 2,4,5층 (봉선한방병원) (봉선동)",중소,광주지역본부,126.9156962,35.1261149
560,계룡건설산업(주),건설현장반장,계약직,월급,3000000,대전광역시 서구 문정로48번길 48  (탄방동),중소,대전지역본부,127.3840614,36.3447243
561,(주)맨파워코리아,환경 미화원,계약직,시급,9620,"서울특별시 강남구 테헤란로 409 (29,30 동신빌딩 11층) (삼성동)",중소,대전지역본부,127.0504072,37.5053676
562,케이원테크,창고 관리원(자재 검수원 포함),상용직,월급,2100000,울산광역시 울주군 서생면 진하8길 25 (진하비취아파트) 908,개인,울산지사,129.3461786,35.3870519
563,(주)문화방송,사무 보조원(일반사업체),계약직,연봉,37000000,서울특별시 마포구 성암로 267 (상암동),대기업,서울지역본부,126.890989,37.5811234
564,가톨릭대학교 은평성모병원,세탁 기계 조작원,계약직,시급,9620,서울특별시 은평구 통일로 1021 (진관동),중소,서울지역본부,126.9161912,37.6334945
565,서울중동초등학교,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,12030,서울특별시 마포구 월드컵북로 152 (성산동),"공사,공공",서울지역본부,126.911613,37.566867
567,(주)삼구아이앤씨,환경 미화원,계약직,월급,1700000,서울특별시 중구 청계천로 100 6층 삼구아이앤씨 (수표동),중소,서울남부지사,126.9884451,37.5676514
568,(주)우림엠에스,사무 보조원(일반사업체),계약직,시급,9620,서울특별시 영등포구 선유로 146 310호,중소,서울남부지사,126.8918636,37.5268525
569,IBK투자증권,사무 보조원(일반사업체),계약직,월급,1300000,서울특별시 영등포구 여의도동 63대한생명빌딩 14층 IBK투자증권,대기업,서울남부지사,126.9360112,37.5167929
570,(주)케이티아이에스,사무 보조원(일반사업체),계약직,월급,1150100,서울특별시 영등포구 여의대로 14 KT여의도빌딩 10층 (여의도동),대기업,서울남부지사,126.9191366,37.5216459
571,주식회사케이앤웍스,모니터 요원,계약직,월급,1145840,제주특별자치도 제주시 연북로 25 (노형동),중소,서울남부지사,126.4840054,33.4822996
572,주식회사 에이블위,환경 미화원,상용직,시급,9620,"서울특별시 강서구 양천로 470 (등촌동) 지하1층 109호, 그레이스힐",개인,서울남부지사,126.8524822,37.5620647
573,맑은장애인자립생활센터,사무 보조원(일반사업체),계약직,시급,9620,서울특별시 강서구 강서로 466 우리벤처타운 201호,중소,서울남부지사,126.8414282,37.5669068
574,서울신은초등학교,환경 미화원,계약직,시급,12030,서울특별시 양천구 신정이펜2로 30 (신정동),"공사,공공",서울남부지사,126.831884,37.5140839
575,라프랑스,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",계약직,시급,9620,부산광역시 해운대구 선수촌로208번길 33-5 (반여동),개인,부산지역본부,129.1269226,35.2118982
576,더봄플러스주식회사,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,800000,서울특별시 금천구 디지털로9길 32 갑을그레이트밸리 216-1호 (가산동),중소,경기서부지사,126.8874869,37.4794816
577,독립기념관,사무 보조원(공공기관),상용직,월급,2010600,충청남도 천안시 동남구 목천읍 독립기념관로 1 .,중소,충남지사,127.2237657,36.7828393
579,상주시수상레저센터,테마파크 서비스원,계약직,시급,9620,경상북도 상주시 용마로 366 (도남동),개인,경북지사,128.2571038,36.4492506
580,(주)티에라,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9620,경기도 동두천시 강변로850번길 27 (동두천동),중소,경기북부지사,127.0548435,37.9400924
581,(주)대광양초산업,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9620,경기도 가평군 상면 벌말길 41-5 대광양초산업,개인,경기북부지사,127.3714557,37.7902904
582,화인푸드주식회사,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9620,경기도 남양주시 수동면 모꼬지로 277-8 .,중소,경기북부지사,127.3609792,37.6922857
583,주식회사 나그네다문화센터,섬유·의복 분야 단순 종사원,상용직,월급,2020000,경기도 양주시 평화로 1227-37 (산북동),중소,경기북부지사,127.042975,37.8011367
584,(주)MSC,기타 식품가공 종사원,상용직,시급,9620,경상남도 양산시 소주회야로 45-73 (주)엠에스씨 (소주동),중소,울산지사,129.1569052,35.4029341
585,(주)느티나무의사랑,음료 조리사(바리스타 포함),상용직,시급,9620,경상남도 양산시 동면 여락송정로 270-2 (주)느티나무의사랑,중소,울산지사,129.106163,35.3071475
586,삼성서울병원,사무 보조원(일반사업체),계약직,월급,1800000,"서울특별시 강남구 일원로 81 (일원동,삼성의료원)",대기업,서울동부지사,127.0851508,37.4882977
587,(주)룩소티카코리아,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,월급,1300000,서울특별시 강남구 삼성로 566 삼성동 구구빌딩 8층 (삼성동),개인,서울동부지사,127.0544272,37.512162
588,와이씨에프엔비(주),환경 미화원,상용직,월급,1010000,서울특별시 송파구 백제고분로41길 30 1층(송파동),중소,서울동부지사,127.1067283,37.5085935
589,서울특별시동대문구시설관리공단,환경 미화원,상용직,월급,2010580,서울특별시 동대문구 무학로 89 (용두동),"공사,공공",서울북부지사,127.0298979,37.5722724
590,봉화중학교,환경 미화원,계약직,시급,12030,서울특별시 중랑구 망우로70길 89 (망우동),"공사,공공",서울북부지사,127.10415,37.5961237
591,광양고등학교,환경 미화원,계약직,시급,12030,서울특별시 광진구 자양로3가길 31 (자양동),"공사,공공",서울북부지사,127.0852496,37.5294671
592,(주)청운산업,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,경상남도 거제시 장평3로 80 .2dock (장평동),중소,경남지사,128.6046025,34.8970284
593,(주)이랜드이츠 애슐리퀸즈 전주STS점,주방 보조원(일반 음식점),상용직,시급,9620,전라북도 전주시 완산구 용머리로 45 (효자동1가)2층,중소,전북지사,127.1156286,35.8068906
594,주식회사케이티희망지음,세차원 및 운송장비 청소원,상용직,월급,1005290,경기도 과천시 새술막길 39 (중앙동),대기업,경기서부지사,126.9920725,37.4291759
595,한국전력공사 제주본부 ,사무 보조원(공공기관),계약직,일급,76960,제주특별자치도 제주시 문연로 36 (연동),중소,제주지사,126.5012838,33.4890217
596,한국부동산원 제주지사,사무 보조원(공공기관),계약직,시급,9620,제주특별자치도 제주시 연삼로 473 5층(이도이동),"공사,공공",제주지사,126.5404168,33.4997336
597,(주)케이티씨에스,사무 보조원(일반사업체),계약직,월급,1054800,"대전광역시 서구 갈마로 160 (괴정동, KT인재개발원) 본관 3층",중소,대전지역본부,127.3752466,36.3365369
598,산업연구원,공공행정 사무원,계약직,월급,2020000,세종특별자치시  시청대로 370 세종국책연구단지 경제정책동(C동) (반곡동),"공사,공공",대전지역본부,127.3047105,36.4948045
599,한국동그라미파트너스,세차원 및 운송장비 청소원,상용직,시급,10300,대전광역시 대덕구 대덕대로1447번길 40 한국타이어앤테크놀로지 대전공장 한국동그라미파트너스 (목상동),중소,대전지역본부,127.4152166,36.451822
600,(주)자우버,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9620,충청남도 계룡시 두마면 입암길 42-46 자우버(입암리),중소,대전지역본부,127.2687668,36.2532305
601,다함,기타 금속공작기계 조작원 및 보조원,상용직,시급,9620,강원도 원주시 흥업면 원문로 813-5 바동,개인,강원지사,127.8905491,37.344151
602,(주)예원,종이제품 생산기계 조작원,상용직,월급,2820000,충청북도 청주시 청원구 북이면 내추옥수길 109 (북이면),중소,충북지사,127.558614,36.7682988
603,(주)이마트에브리데이,매장 정리원(매장 보조원),계약직,월급,1500000,서울특별시 성동구 성수일로 56 (성수동2가) 10층,대기업,충북지사,127.0504264,37.5453378
604,튼튼고려정형외과의원,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9620,전라북도 익산시 하나로 432 (어양동),개인,전북지사,126.9820255,35.959005
605,다정,일반 음식점 서빙원,상용직,월급,1004000,전라북도 완주군 용진읍 신지암로 45 다정레스토랑,중소,전북지사,127.171411,35.9088283
606,전라북도교육청고창도서관,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",상용직,시급,9620,전라북도 고창군 고창읍 천변북로 109 고창도서관,"공사,공공",전북지사,126.7039354,35.4341851
607,모모디자인(주),단순 경리 사무원,상용직,시급,9620,대구광역시 달성군 화원읍 비슬로 2631 가동 2층 201호,중소,대구지역본부,128.5041323,35.8057302
608,청룡교통(주),환경 미화원,시간제,시급,9620,인천광역시 서구 한서로53번길 16 (백석동),중소,인천지사,126.6545898,37.5788527
609,인천환경공단,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,월급,2324000,인천광역시 연수구 능허대로 484 (동춘동),"공사,공공",인천지사,126.6673914,37.3964674
610,(주)크라운제과,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9620,서울특별시 용산구 한강대로72길 3 3  (남영동),대기업,인천지사,126.9736395,37.540719
611,해양경찰청,국가·지방행정 사무원,상용직,연봉,30268000,인천광역시 연수구 해돋이로 130 해양경찰청  (송도동),"공사,공공",인천지사,126.6496647,37.3936261
612,사단법인 행복나눔장애인복지협회 작업장,섬유·의복 분야 단순 종사원,상용직,시급,9620,인천광역시 부평구 마장로426번길 33 3층 302호(청천동),"협회,단체",인천지사,126.7060915,37.5163134
613,의료법인 상원의료재단 인천힘찬종합병원,의료 보조원,계약직,시급,9620,인천광역시 남동구 논현로 72 (논현동),중소,인천지사,126.7147138,37.401057
614,한국맥도날드(유) 연희DT점,주방 보조원(일반 음식점),계약직,시급,9620,인천광역시 서구 서곶로 265 (심곡동),대기업,인천지사,126.6763055,37.5413286
615,법무법인광장,사무 보조원(일반사업체),계약직,월급,1150000,서울특별시 중구 남대문로 63 (소공동) 한진빌딩 25층,대기업,서울지역본부,126.9813627,37.5630561
616,신한카드(주),사무 보조원(일반사업체),계약직,월급,2300000,서울특별시 중구 마른내로 157-5 (광희동1가),대기업,서울지역본부,127.0056995,37.5649578
617,서울동교초등학교,도서 정리원,계약직,시급,12030,서울특별시 마포구 월드컵로25길 86 (망원동),"공사,공공",서울지역본부,126.9024416,37.5582015
618,상암중학교,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,12030,서울특별시 마포구 상암산로1길 26 (상암동),"공사,공공",서울지역본부,126.8877625,37.5793
619,삼성화재금융서비스보험대리점,사무 보조원(일반사업체),계약직,월급,1000000,서울특별시 중구 퇴계로 173 (충무로3가)15층,대기업,서울지역본부,126.991076,37.5618272
620,주식회사 케이티알파,전산자료 입력원(DB·단순자료),계약직,월급,1010000,서울특별시 동작구 보라매로5길 23 삼성보라매옴니타워,대기업,서울남부지사,126.9234673,37.4926675
621,한국어촌어항공단,사무 보조원(공공기관),계약직,월급,1158400,서울특별시 금천구 가산디지털2로 53 한라시그마밸리 12층 (가산동),중소,서울남부지사,126.8811478,37.4729729
622,더봄플러스주식회사,환경 미화원,계약직,월급,800000,서울특별시 금천구 디지털로9길 32 갑을그레이트밸리 216-1호 (가산동),중소,서울남부지사,126.8874869,37.4794816
623,주식회사 만나투게더,콜센터 상담원(콜센터·고객센터·CS센터),상용직,월급,1510340,서울특별시 구로구 경인로 661 (신도림동)101동 18층,중소,서울남부지사,126.8877039,37.5095178
